Epoch,ReLU_train,ReLU_test,LeakyReLU_train,LeakyReLU_test,ELU_train,ELU_test
21,70.64814814814815,62.68518518518518,72.96296296296296,70.18518518518519,74.35185185185185,71.66666666666667
22,69.62962962962963,64.25925925925925,72.68518518518519,69.72222222222223,75.37037037037037,70.83333333333333
23,71.01851851851852,68.70370370370371,73.98148148148148,67.68518518518519,74.62962962962963,71.29629629629629
24,70.46296296296296,70.64814814814815,73.88888888888889,68.70370370370371,74.81481481481481,71.57407407407408
25,71.20370370370371,68.70370370370371,73.51851851851852,70.27777777777777,73.14814814814815,71.94444444444444
26,71.48148148148148,66.01851851851852,73.05555555555556,70.74074074074075,75.27777777777777,71.94444444444444
27,70.83333333333333,66.57407407407408,71.75925925925925,70.64814814814815,74.53703703703704,71.57407407407408
28,71.66666666666667,70.0,74.62962962962963,70.0925925925926,75.46296296296296,71.66666666666667
29,73.14814814814815,72.12962962962963,74.35185185185185,71.57407407407408,74.72222222222223,72.77777777777777
30,75.46296296296296,70.27777777777777,75.27777777777777,72.31481481481481,75.27777777777777,71.38888888888889
31,74.62962962962963,69.35185185185185,74.81481481481481,72.5925925925926,76.11111111111111,71.85185185185185
32,74.25925925925925,69.53703703703704,75.74074074074075,72.5925925925926,76.38888888888889,72.12962962962963
33,74.53703703703704,72.87037037037037,76.48148148148148,72.68518518518519,77.68518518518519,72.87037037037037
34,74.72222222222223,73.14814814814815,76.38888888888889,72.96296296296296,76.48148148148148,72.22222222222223
35,73.70370370370371,72.87037037037037,75.18518518518519,73.33333333333333,76.20370370370371,71.48148148148148
36,75.18518518518519,72.4074074074074,76.57407407407408,74.72222222222223,77.22222222222223,72.12962962962963
37,76.85185185185185,73.42592592592592,76.48148148148148,73.24074074074075,78.88888888888889,73.14814814814815
38,76.75925925925925,74.62962962962963,76.75925925925925,73.98148148148148,76.94444444444444,72.77777777777777
39,76.75925925925925,74.53703703703704,76.38888888888889,75.0925925925926,76.01851851851852,72.77777777777777
40,75.64814814814815,74.35185185185185,78.33333333333333,75.27777777777777,77.4074074074074,73.24074074074075
41,76.29629629629629,74.25925925925925,78.42592592592592,73.51851851851852,76.75925925925925,73.14814814814815
42,76.75925925925925,74.53703703703704,78.05555555555556,74.81481481481481,77.77777777777777,72.96296296296296
43,76.66666666666667,75.0925925925926,77.4074074074074,75.27777777777777,77.5,73.61111111111111
44,76.75925925925925,76.11111111111111,76.48148148148148,74.07407407407408,78.33333333333333,73.79629629629629
45,77.5925925925926,76.20370370370371,77.68518518518519,74.07407407407408,76.94444444444444,73.88888888888889
46,76.11111111111111,76.66666666666667,77.12962962962963,73.05555555555556,76.75925925925925,73.61111111111111
47,77.12962962962963,76.94444444444444,79.81481481481481,73.88888888888889,77.5,74.35185185185185
48,76.75925925925925,77.22222222222223,77.77777777777777,75.37037037037037,78.24074074074075,74.07407407407408
49,77.68518518518519,77.68518518518519,79.16666666666667,74.44444444444444,77.87037037037037,73.98148148148148
50,78.24074074074075,77.5925925925926,79.07407407407408,74.44444444444444,77.5,74.62962962962963
51,78.61111111111111,77.5,79.62962962962963,75.64814814814815,79.35185185185185,74.53703703703704
52,78.14814814814815,76.94444444444444,79.35185185185185,76.57407407407408,79.07407407407408,74.25925925925925
53,80.92592592592592,77.96296296296296,79.53703703703704,77.22222222222223,78.98148148148148,74.35185185185185
54,78.61111111111111,78.24074074074075,78.98148148148148,77.12962962962963,80.64814814814815,74.72222222222223
55,78.24074074074075,78.79629629629629,78.33333333333333,75.92592592592592,79.62962962962963,74.9074074074074
56,78.88888888888889,78.51851851851852,78.98148148148148,76.48148148148148,79.07407407407408,74.72222222222223
57,80.0,79.25925925925925,80.18518518518519,76.48148148148148,79.9074074074074,74.72222222222223
58,79.9074074074074,78.98148148148148,79.9074074074074,74.81481481481481,79.9074074074074,74.81481481481481
