Epoch,ReLU_train,ReLU_test,LeakyReLU_train,LeakyReLU_test,ELU_train,ELU_test
30,83.05555555555556,76.38888888888889,83.88888888888889,77.22222222222223,80.55555555555556,74.35185185185185
31,83.51851851851852,76.75925925925925,85.46296296296296,77.5,80.83333333333333,73.70370370370371
32,85.55555555555556,77.12962962962963,85.18518518518519,77.5,81.48148148148148,72.31481481481481
33,84.44444444444444,77.4074074074074,84.16666666666667,78.42592592592592,81.94444444444444,73.61111111111111
34,84.25925925925925,77.5,84.44444444444444,77.87037037037037,82.22222222222223,73.51851851851852
35,82.77777777777777,78.51851851851852,83.88888888888889,77.77777777777777,80.74074074074075,74.16666666666667
36,85.37037037037037,78.05555555555556,85.55555555555556,77.96296296296296,81.29629629629629,75.27777777777777
37,84.72222222222223,78.33333333333333,86.20370370370371,79.44444444444444,82.12962962962963,74.53703703703704
38,85.64814814814815,78.88888888888889,87.03703703703704,78.05555555555556,82.31481481481481,75.0
39,84.9074074074074,79.72222222222223,84.62962962962963,78.61111111111111,82.12962962962963,74.72222222222223
40,85.55555555555556,79.9074074074074,86.29629629629629,78.98148148148148,82.5,74.07407407407408
41,86.85185185185185,79.07407407407408,86.01851851851852,79.25925925925925,82.77777777777777,74.81481481481481
42,84.35185185185185,78.05555555555556,87.5925925925926,80.0925925925926,83.61111111111111,74.9074074074074
43,85.37037037037037,79.25925925925925,87.03703703703704,80.0,83.24074074074075,75.74074074074075
44,87.5,79.25925925925925,87.87037037037037,79.9074074074074,83.24074074074075,75.0925925925926
45,85.83333333333333,79.53703703703704,87.5,79.81481481481481,83.70370370370371,76.66666666666667
46,87.22222222222223,79.44444444444444,87.96296296296296,79.81481481481481,82.87037037037037,75.74074074074075
47,87.87037037037037,80.55555555555556,88.24074074074075,79.72222222222223,82.96296296296296,76.01851851851852
48,89.25925925925925,80.27777777777777,88.98148148148148,80.37037037037037,84.72222222222223,76.57407407407408
49,88.42592592592592,80.92592592592592,87.5,79.53703703703704,85.37037037037037,76.20370370370371
50,88.33333333333333,81.11111111111111,87.4074074074074,80.83333333333333,85.18518518518519,76.01851851851852
51,88.05555555555556,80.18518518518519,87.77777777777777,79.53703703703704,86.75925925925925,77.12962962962963
52,88.24074074074075,81.66666666666667,89.16666666666667,80.74074074074075,85.83333333333333,76.85185185185185
53,87.5925925925926,80.55555555555556,89.16666666666667,81.20370370370371,85.92592592592592,77.03703703703704
54,89.62962962962963,81.48148148148148,89.44444444444444,81.20370370370371,87.31481481481481,77.5925925925926
55,88.33333333333333,81.75925925925925,89.16666666666667,80.92592592592592,86.85185185185185,77.4074074074074
56,88.14814814814815,79.9074074074074,90.0,80.74074074074075,87.31481481481481,77.12962962962963
57,88.51851851851852,80.18518518518519,89.81481481481481,80.83333333333333,87.5,76.94444444444444
58,87.22222222222223,81.66666666666667,90.92592592592592,81.75925925925925,86.85185185185185,78.05555555555556
59,90.83333333333333,80.46296296296296,89.44444444444444,81.48148148148148,85.92592592592592,78.05555555555556
60,88.88888888888889,81.85185185185185,89.72222222222223,81.57407407407408,86.85185185185185,78.14814814814815
61,90.37037037037037,80.0925925925926,90.55555555555556,82.31481481481481,86.57407407407408,77.22222222222223
62,90.92592592592592,80.46296296296296,92.12962962962963,82.31481481481481,85.64814814814815,77.5925925925926
63,91.48148148148148,81.85185185185185,90.64814814814815,82.12962962962963,87.12962962962963,78.51851851851852
64,90.0925925925926,81.85185185185185,91.75925925925925,81.48148148148148,88.24074074074075,79.35185185185185
65,91.29629629629629,81.38888888888889,90.74074074074075,81.38888888888889,88.51851851851852,79.25925925925925
66,90.55555555555556,80.83333333333333,90.37037037037037,82.12962962962963,87.77777777777777,79.07407407407408
67,90.83333333333333,81.57407407407408,91.11111111111111,81.57407407407408,87.87037037037037,78.98148148148148
68,92.68518518518519,81.48148148148148,92.03703703703704,81.75925925925925,89.07407407407408,78.61111111111111
69,91.20370370370371,82.31481481481481,92.31481481481481,81.20370370370371,87.22222222222223,79.44444444444444
70,91.85185185185185,81.38888888888889,90.37037037037037,81.75925925925925,88.14814814814815,78.98148148148148
71,91.66666666666667,82.68518518518519,92.12962962962963,81.75925925925925,87.68518518518519,80.0
72,92.03703703703704,81.11111111111111,92.4074074074074,82.4074074074074,89.81481481481481,80.18518518518519
73,91.11111111111111,82.96296296296296,91.48148148148148,82.96296296296296,88.70370370370371,79.62962962962963
74,92.96296296296296,82.87037037037037,92.5925925925926,82.4074074074074,87.77777777777777,80.0
75,92.77777777777777,82.4074074074074,91.94444444444444,82.87037037037037,88.88888888888889,79.81481481481481
76,90.74074074074075,83.24074074074075,93.24074074074075,82.68518518518519,87.68518518518519,79.62962962962963
77,92.31481481481481,82.5925925925926,91.66666666666667,82.87037037037037,89.72222222222223,79.44444444444444
78,93.05555555555556,82.77777777777777,92.22222222222223,81.94444444444444,89.35185185185185,78.42592592592592
79,91.57407407407408,83.14814814814815,93.24074074074075,81.48148148148148,88.61111111111111,80.37037037037037
80,92.03703703703704,84.35185185185185,92.12962962962963,82.5,89.16666666666667,80.0
81,92.5925925925926,83.79629629629629,90.92592592592592,81.66666666666667,90.0,80.37037037037037
82,92.5,82.77777777777777,92.5,81.20370370370371,88.61111111111111,80.37037037037037
83,93.14814814814815,83.70370370370371,93.24074074074075,80.55555555555556,88.98148148148148,80.64814814814815
84,92.96296296296296,83.33333333333333,92.5,82.77777777777777,89.44444444444444,81.66666666666667
85,93.14814814814815,81.75925925925925,92.5925925925926,82.96296296296296,89.35185185185185,81.01851851851852
86,93.79629629629629,83.14814814814815,93.61111111111111,83.14814814814815,89.53703703703704,79.9074074074074
87,93.24074074074075,82.31481481481481,93.05555555555556,82.12962962962963,90.46296296296296,79.62962962962963
88,93.14814814814815,83.70370370370371,93.05555555555556,82.31481481481481,90.0,80.92592592592592
89,93.05555555555556,83.24074074074075,92.12962962962963,83.61111111111111,90.37037037037037,80.64814814814815
90,93.61111111111111,83.51851851851852,93.98148148148148,82.5925925925926,89.53703703703704,80.37037037037037
91,92.03703703703704,84.07407407407408,94.16666666666667,82.96296296296296,91.38888888888889,80.46296296296296
92,93.51851851851852,84.62962962962963,94.44444444444444,83.42592592592592,90.46296296296296,80.0
93,92.96296296296296,82.77777777777777,93.24074074074075,82.87037037037037,90.46296296296296,80.46296296296296
94,93.51851851851852,84.72222222222223,93.42592592592592,83.05555555555556,89.16666666666667,80.74074074074075
95,93.05555555555556,83.14814814814815,93.42592592592592,84.16666666666667,90.27777777777777,81.01851851851852
96,94.16666666666667,83.05555555555556,94.72222222222223,83.98148148148148,91.66666666666667,80.55555555555556
97,93.33333333333333,83.79629629629629,94.62962962962963,82.4074074074074,91.20370370370371,81.01851851851852
98,93.88888888888889,82.12962962962963,94.53703703703704,83.33333333333333,91.01851851851852,81.11111111111111
99,92.77777777777777,84.07407407407408,95.27777777777777,83.98148148148148,89.72222222222223,81.01851851851852
100,93.51851851851852,83.70370370370371,93.98148148148148,83.42592592592592,91.57407407407408,80.92592592592592
101,94.16666666666667,83.61111111111111,93.42592592592592,82.4074074074074,90.83333333333333,81.57407407407408
102,93.61111111111111,83.61111111111111,94.81481481481481,83.05555555555556,90.55555555555556,80.46296296296296
103,94.81481481481481,84.62962962962963,93.24074074074075,83.24074074074075,92.22222222222223,81.01851851851852
104,93.98148148148148,84.07407407407408,93.61111111111111,83.05555555555556,90.55555555555556,81.94444444444444
105,94.53703703703704,83.24074074074075,93.79629629629629,83.79629629629629,90.46296296296296,81.85185185185185
106,93.79629629629629,84.53703703703704,94.72222222222223,83.61111111111111,91.85185185185185,81.66666666666667
107,94.16666666666667,83.14814814814815,93.98148148148148,84.44444444444444,91.11111111111111,81.75925925925925
108,95.0,83.24074074074075,94.81481481481481,83.88888888888889,91.01851851851852,80.83333333333333
109,94.9074074074074,84.9074074074074,94.81481481481481,83.51851851851852,91.01851851851852,81.38888888888889
110,94.72222222222223,83.14814814814815,94.81481481481481,83.24074074074075,92.5925925925926,80.46296296296296
111,94.9074074074074,84.35185185185185,94.53703703703704,83.42592592592592,91.01851851851852,81.20370370370371
112,94.35185185185185,84.16666666666667,94.72222222222223,82.68518518518519,91.94444444444444,81.57407407407408
113,94.25925925925925,85.0925925925926,94.81481481481481,83.42592592592592,92.96296296296296,80.83333333333333
114,94.62962962962963,83.98148148148148,95.27777777777777,82.68518518518519,91.85185185185185,81.01851851851852
115,94.62962962962963,85.0925925925926,95.74074074074075,84.25925925925925,92.12962962962963,81.48148148148148
116,94.81481481481481,85.46296296296296,94.72222222222223,85.18518518518519,93.05555555555556,81.11111111111111
117,95.0,85.0925925925926,93.88888888888889,84.07407407407408,91.66666666666667,81.48148148148148
118,95.55555555555556,84.53703703703704,95.46296296296296,84.62962962962963,91.94444444444444,81.01851851851852
119,94.16666666666667,84.9074074074074,95.0925925925926,84.16666666666667,92.31481481481481,81.01851851851852
120,95.46296296296296,85.0,95.37037037037037,83.79629629629629,91.01851851851852,82.12962962962963
121,95.46296296296296,84.35185185185185,94.44444444444444,84.35185185185185,92.03703703703704,80.46296296296296
122,95.18518518518519,84.44444444444444,94.72222222222223,84.62962962962963,92.68518518518519,82.31481481481481
123,94.9074074074074,85.0925925925926,95.0925925925926,84.72222222222223,92.5925925925926,80.64814814814815
124,94.9074074074074,84.44444444444444,94.81481481481481,83.05555555555556,92.31481481481481,81.57407407407408
125,95.37037037037037,85.64814814814815,95.64814814814815,83.98148148148148,92.03703703703704,80.74074074074075
126,95.0925925925926,85.37037037037037,94.07407407407408,84.62962962962963,92.5,80.64814814814815
127,96.66666666666667,85.37037037037037,95.74074074074075,84.35185185185185,93.24074074074075,80.64814814814815
128,95.64814814814815,84.25925925925925,94.62962962962963,84.16666666666667,93.05555555555556,81.38888888888889
129,95.0,84.62962962962963,95.64814814814815,85.0,93.24074074074075,81.29629629629629
130,95.0925925925926,85.37037037037037,95.46296296296296,83.79629629629629,93.05555555555556,81.94444444444444
131,95.92592592592592,85.37037037037037,95.37037037037037,84.62962962962963,93.05555555555556,81.20370370370371
132,95.55555555555556,85.18518518518519,95.74074074074075,84.25925925925925,92.68518518518519,81.29629629629629
133,95.83333333333333,85.46296296296296,95.92592592592592,83.61111111111111,93.79629629629629,81.57407407407408
134,96.29629629629629,85.55555555555556,95.55555555555556,84.07407407407408,93.79629629629629,81.66666666666667
135,95.55555555555556,85.64814814814815,95.55555555555556,84.44444444444444,93.14814814814815,81.29629629629629
136,96.01851851851852,85.92592592592592,95.46296296296296,84.35185185185185,93.24074074074075,80.83333333333333
137,96.20370370370371,85.27777777777777,96.01851851851852,84.9074074074074,93.24074074074075,81.94444444444444
138,95.64814814814815,85.83333333333333,96.11111111111111,83.98148148148148,93.05555555555556,81.38888888888889
139,96.11111111111111,86.11111111111111,95.27777777777777,85.46296296296296,92.77777777777777,80.92592592592592
140,96.11111111111111,85.18518518518519,95.92592592592592,84.72222222222223,92.12962962962963,80.92592592592592
141,96.20370370370371,84.9074074074074,95.0925925925926,85.0,93.88888888888889,80.83333333333333
142,95.0,85.74074074074075,95.92592592592592,83.79629629629629,93.24074074074075,81.11111111111111
143,96.29629629629629,85.92592592592592,97.12962962962963,82.87037037037037,93.70370370370371,80.92592592592592
144,95.27777777777777,85.37037037037037,95.0,84.35185185185185,92.77777777777777,80.92592592592592
145,95.74074074074075,85.74074074074075,95.83333333333333,84.16666666666667,92.68518518518519,81.48148148148148
146,96.20370370370371,85.18518518518519,96.85185185185185,84.25925925925925,93.42592592592592,81.29629629629629
147,96.66666666666667,85.74074074074075,96.01851851851852,84.62962962962963,93.79629629629629,80.55555555555556
148,96.48148148148148,84.16666666666667,96.11111111111111,84.53703703703704,92.77777777777777,80.83333333333333
149,95.92592592592592,85.55555555555556,95.27777777777777,83.70370370370371,93.51851851851852,81.11111111111111
150,95.27777777777777,85.37037037037037,95.0925925925926,84.53703703703704,93.61111111111111,81.20370370370371
151,95.74074074074075,85.0,95.74074074074075,84.72222222222223,92.5925925925926,80.74074074074075
152,96.66666666666667,85.55555555555556,95.18518518518519,84.25925925925925,92.96296296296296,81.38888888888889
153,96.66666666666667,85.0,95.92592592592592,84.35185185185185,93.61111111111111,80.46296296296296
154,95.0,85.55555555555556,95.0925925925926,84.16666666666667,94.35185185185185,80.37037037037037
155,96.57407407407408,86.01851851851852,95.46296296296296,83.51851851851852,94.07407407407408,81.11111111111111
156,96.48148148148148,85.92592592592592,95.74074074074075,85.18518518518519,95.0,81.29629629629629
157,96.75925925925925,85.46296296296296,96.20370370370371,84.81481481481481,94.07407407407408,81.20370370370371
158,95.92592592592592,85.27777777777777,96.66666666666667,85.0,94.07407407407408,80.74074074074075
159,96.94444444444444,86.20370370370371,96.01851851851852,85.18518518518519,92.5925925925926,81.57407407407408
160,96.01851851851852,85.74074074074075,95.37037037037037,84.16666666666667,95.0925925925926,81.48148148148148
161,96.57407407407408,86.38888888888889,96.01851851851852,84.81481481481481,93.14814814814815,80.37037037037037
162,97.87037037037037,85.74074074074075,96.57407407407408,84.81481481481481,92.87037037037037,81.01851851851852
163,95.92592592592592,86.85185185185185,95.92592592592592,84.53703703703704,93.42592592592592,81.57407407407408
164,97.5,86.75925925925925,96.38888888888889,84.53703703703704,93.33333333333333,81.20370370370371
165,96.66666666666667,86.85185185185185,96.75925925925925,84.62962962962963,94.53703703703704,81.11111111111111
166,94.62962962962963,86.01851851851852,96.75925925925925,84.44444444444444,94.81481481481481,81.57407407407408
167,96.66666666666667,85.92592592592592,95.74074074074075,83.79629629629629,94.35185185185185,81.38888888888889
168,97.03703703703704,86.94444444444444,96.57407407407408,84.53703703703704,94.16666666666667,81.57407407407408
169,96.48148148148148,87.4074074074074,96.94444444444444,82.5925925925926,95.0,81.29629629629629
170,96.48148148148148,87.12962962962963,95.64814814814815,83.24074074074075,93.61111111111111,81.29629629629629
171,95.83333333333333,85.18518518518519,96.29629629629629,85.0,93.51851851851852,80.83333333333333
172,96.66666666666667,86.20370370370371,97.87037037037037,85.27777777777777,94.35185185185185,81.75925925925925
173,96.57407407407408,85.92592592592592,96.85185185185185,84.81481481481481,94.62962962962963,81.29629629629629
174,95.74074074074075,85.74074074074075,96.20370370370371,85.74074074074075,94.25925925925925,81.20370370370371
175,96.01851851851852,86.29629629629629,96.20370370370371,84.81481481481481,95.55555555555556,81.11111111111111
176,95.74074074074075,85.92592592592592,96.38888888888889,84.72222222222223,95.0925925925926,81.57407407407408
177,97.03703703703704,85.55555555555556,96.66666666666667,85.55555555555556,94.72222222222223,81.66666666666667
178,96.75925925925925,85.27777777777777,96.01851851851852,85.37037037037037,94.25925925925925,82.68518518518519
179,96.57407407407408,86.11111111111111,96.94444444444444,83.05555555555556,95.37037037037037,82.12962962962963
180,96.38888888888889,86.75925925925925,96.20370370370371,85.0925925925926,94.25925925925925,81.94444444444444
181,96.66666666666667,85.74074074074075,96.94444444444444,85.37037037037037,95.0,81.11111111111111
182,97.12962962962963,86.66666666666667,97.31481481481481,85.0,95.27777777777777,81.01851851851852
183,97.5,87.31481481481481,96.38888888888889,85.0925925925926,94.53703703703704,81.57407407407408
184,97.22222222222223,87.4074074074074,97.5925925925926,85.0925925925926,95.0,81.85185185185185
185,96.29629629629629,86.38888888888889,97.12962962962963,85.0,93.70370370370371,81.75925925925925
186,96.94444444444444,84.9074074074074,97.03703703703704,84.53703703703704,94.62962962962963,81.29629629629629
187,95.64814814814815,86.29629629629629,96.66666666666667,85.74074074074075,94.16666666666667,81.01851851851852
188,95.92592592592592,86.20370370370371,97.68518518518519,85.0925925925926,95.37037037037037,81.48148148148148
189,96.66666666666667,86.48148148148148,96.85185185185185,84.81481481481481,95.27777777777777,81.29629629629629
190,97.31481481481481,86.85185185185185,97.22222222222223,85.18518518518519,94.16666666666667,80.92592592592592
191,96.57407407407408,86.75925925925925,96.94444444444444,84.53703703703704,96.66666666666667,81.20370370370371
192,95.37037037037037,86.11111111111111,97.31481481481481,84.44444444444444,94.53703703703704,80.64814814814815
193,97.68518518518519,87.12962962962963,96.94444444444444,83.70370370370371,94.35185185185185,81.48148148148148
194,96.20370370370371,86.01851851851852,97.77777777777777,83.70370370370371,95.46296296296296,81.11111111111111
195,97.77777777777777,86.94444444444444,96.66666666666667,85.0,94.62962962962963,80.46296296296296
196,96.85185185185185,85.46296296296296,97.12962962962963,85.0925925925926,96.11111111111111,80.92592592592592
197,96.57407407407408,86.75925925925925,95.55555555555556,83.98148148148148,94.62962962962963,80.74074074074075
198,96.48148148148148,86.66666666666667,97.22222222222223,84.81481481481481,94.81481481481481,80.55555555555556
199,97.5,85.64814814814815,96.57407407407408,85.0925925925926,95.0,81.29629629629629
200,97.4074074074074,86.75925925925925,96.38888888888889,84.25925925925925,95.27777777777777,81.11111111111111
201,96.75925925925925,86.11111111111111,96.75925925925925,84.25925925925925,94.44444444444444,80.74074074074075
202,97.4074074074074,86.75925925925925,97.4074074074074,85.18518518518519,95.0,80.83333333333333
203,96.57407407407408,86.29629629629629,97.5925925925926,85.18518518518519,94.25925925925925,80.18518518518519
204,97.5925925925926,85.74074074074075,96.85185185185185,84.62962962962963,95.46296296296296,81.01851851851852
205,97.4074074074074,86.11111111111111,96.20370370370371,85.0,95.55555555555556,81.11111111111111
206,96.75925925925925,85.92592592592592,96.57407407407408,85.0925925925926,93.70370370370371,81.38888888888889
207,98.14814814814815,86.01851851851852,97.68518518518519,85.0925925925926,94.62962962962963,81.20370370370371
208,97.5,86.57407407407408,96.66666666666667,84.81481481481481,94.44444444444444,79.9074074074074
209,96.75925925925925,86.38888888888889,97.87037037037037,84.9074074074074,95.18518518518519,81.48148148148148
210,97.03703703703704,86.85185185185185,97.68518518518519,85.27777777777777,96.29629629629629,80.92592592592592
211,97.03703703703704,86.57407407407408,97.5925925925926,85.55555555555556,96.01851851851852,81.48148148148148
212,97.22222222222223,86.66666666666667,97.03703703703704,85.37037037037037,95.74074074074075,81.29629629629629
213,97.96296296296296,85.92592592592592,97.5,85.46296296296296,95.27777777777777,81.94444444444444
214,97.03703703703704,86.11111111111111,97.96296296296296,85.27777777777777,95.55555555555556,81.48148148148148
215,97.12962962962963,86.38888888888889,97.5925925925926,84.53703703703704,96.01851851851852,81.57407407407408
216,96.01851851851852,85.92592592592592,96.94444444444444,85.83333333333333,95.18518518518519,81.66666666666667
217,96.75925925925925,86.38888888888889,97.96296296296296,85.55555555555556,95.74074074074075,82.03703703703704
218,97.31481481481481,86.66666666666667,98.33333333333333,85.92592592592592,95.74074074074075,81.11111111111111
219,98.05555555555556,85.83333333333333,97.4074074074074,85.64814814814815,95.55555555555556,81.48148148148148
220,96.75925925925925,86.75925925925925,97.5,86.48148148148148,96.29629629629629,81.48148148148148
221,97.87037037037037,86.20370370370371,97.68518518518519,86.11111111111111,96.66666666666667,81.20370370370371
222,97.03703703703704,86.38888888888889,97.31481481481481,85.83333333333333,95.74074074074075,81.11111111111111
223,98.14814814814815,85.27777777777777,98.14814814814815,86.20370370370371,95.37037037037037,81.48148148148148
224,97.31481481481481,86.01851851851852,97.4074074074074,85.92592592592592,96.38888888888889,81.11111111111111
225,97.77777777777777,86.01851851851852,97.03703703703704,85.74074074074075,95.37037037037037,81.20370370370371
226,97.87037037037037,86.66666666666667,97.5,85.92592592592592,95.27777777777777,81.75925925925925
227,97.77777777777777,86.57407407407408,97.87037037037037,85.64814814814815,94.9074074074074,81.94444444444444
228,97.5,86.94444444444444,96.38888888888889,83.33333333333333,95.92592592592592,81.94444444444444
229,97.5,84.07407407407408,97.96296296296296,85.37037037037037,95.74074074074075,81.57407407407408
230,97.96296296296296,85.74074074074075,97.5925925925926,85.46296296296296,96.11111111111111,82.12962962962963
231,97.96296296296296,85.18518518518519,97.03703703703704,86.01851851851852,95.74074074074075,81.66666666666667
232,97.12962962962963,85.83333333333333,96.94444444444444,85.64814814814815,95.27777777777777,81.20370370370371
233,98.14814814814815,86.94444444444444,96.48148148148148,84.44444444444444,95.64814814814815,81.57407407407408
234,97.03703703703704,86.75925925925925,96.29629629629629,85.74074074074075,96.48148148148148,81.29629629629629
235,97.22222222222223,86.66666666666667,97.22222222222223,84.9074074074074,96.66666666666667,81.75925925925925
236,97.87037037037037,87.03703703703704,97.96296296296296,85.46296296296296,95.92592592592592,81.48148148148148
237,97.4074074074074,86.38888888888889,97.5,85.37037037037037,96.66666666666667,81.66666666666667
238,98.24074074074075,86.75925925925925,97.5925925925926,85.37037037037037,95.64814814814815,81.48148148148148
239,97.31481481481481,86.48148148148148,97.4074074074074,85.46296296296296,96.29629629629629,81.38888888888889
240,97.68518518518519,86.29629629629629,97.22222222222223,84.53703703703704,96.38888888888889,81.85185185185185
241,98.14814814814815,86.57407407407408,98.14814814814815,85.64814814814815,94.81481481481481,81.94444444444444
242,98.14814814814815,86.11111111111111,97.12962962962963,85.0,96.11111111111111,81.20370370370371
243,98.05555555555556,86.11111111111111,98.05555555555556,86.01851851851852,95.92592592592592,81.48148148148148
244,97.4074074074074,86.48148148148148,97.03703703703704,85.27777777777777,96.20370370370371,82.22222222222223
245,97.96296296296296,87.12962962962963,97.03703703703704,85.83333333333333,96.66666666666667,81.94444444444444
246,97.77777777777777,86.94444444444444,97.87037037037037,85.46296296296296,95.92592592592592,81.48148148148148
247,97.68518518518519,86.66666666666667,97.96296296296296,85.74074074074075,97.03703703703704,81.85185185185185
248,97.4074074074074,87.03703703703704,97.4074074074074,85.83333333333333,96.48148148148148,81.85185185185185
249,97.96296296296296,86.75925925925925,98.14814814814815,86.11111111111111,97.22222222222223,81.85185185185185
250,96.94444444444444,86.20370370370371,97.96296296296296,86.01851851851852,96.38888888888889,82.03703703703704
251,97.5925925925926,85.92592592592592,97.31481481481481,85.83333333333333,96.11111111111111,81.38888888888889
252,97.31481481481481,86.48148148148148,97.4074074074074,85.0925925925926,96.11111111111111,81.66666666666667
253,97.77777777777777,86.66666666666667,97.68518518518519,85.37037037037037,95.83333333333333,81.66666666666667
254,97.22222222222223,85.27777777777777,96.85185185185185,85.0925925925926,95.0925925925926,81.66666666666667
255,97.68518518518519,86.75925925925925,97.77777777777777,85.0,96.85185185185185,81.85185185185185
256,97.22222222222223,86.85185185185185,97.03703703703704,85.64814814814815,95.55555555555556,81.38888888888889
257,97.12962962962963,86.29629629629629,97.4074074074074,85.64814814814815,96.85185185185185,81.48148148148148
258,98.14814814814815,86.75925925925925,98.14814814814815,85.27777777777777,96.66666666666667,81.85185185185185
259,97.4074074074074,85.0925925925926,97.5,85.55555555555556,97.5,81.94444444444444
260,97.22222222222223,86.48148148148148,97.96296296296296,84.07407407407408,96.48148148148148,81.85185185185185
261,98.79629629629629,86.48148148148148,97.5,84.81481481481481,96.29629629629629,80.55555555555556
262,97.87037037037037,86.85185185185185,97.22222222222223,84.53703703703704,95.64814814814815,81.66666666666667
263,98.51851851851852,86.38888888888889,97.77777777777777,84.81481481481481,96.85185185185185,80.64814814814815
264,97.68518518518519,86.94444444444444,97.4074074074074,85.27777777777777,96.11111111111111,81.29629629629629
265,98.51851851851852,86.11111111111111,98.05555555555556,84.16666666666667,96.29629629629629,81.57407407407408
266,98.42592592592592,86.66666666666667,97.68518518518519,85.27777777777777,96.11111111111111,81.29629629629629
267,98.51851851851852,86.01851851851852,96.57407407407408,83.33333333333333,96.57407407407408,81.57407407407408
268,97.87037037037037,86.11111111111111,97.4074074074074,85.27777777777777,95.92592592592592,82.22222222222223
269,98.05555555555556,85.55555555555556,98.05555555555556,84.9074074074074,96.75925925925925,82.77777777777777
270,98.33333333333333,86.57407407407408,96.75925925925925,85.0,97.5,81.66666666666667
271,98.61111111111111,86.66666666666667,97.4074074074074,85.27777777777777,96.94444444444444,82.4074074074074
272,97.87037037037037,86.94444444444444,97.12962962962963,85.37037037037037,97.03703703703704,82.31481481481481
273,98.33333333333333,86.29629629629629,98.42592592592592,86.11111111111111,95.83333333333333,82.4074074074074
274,97.4074074074074,86.75925925925925,97.5,85.0,96.48148148148148,82.4074074074074
275,97.96296296296296,86.48148148148148,98.24074074074075,85.55555555555556,96.94444444444444,82.4074074074074
276,97.68518518518519,86.20370370370371,97.68518518518519,85.46296296296296,96.57407407407408,81.75925925925925
277,98.14814814814815,85.92592592592592,98.14814814814815,85.27777777777777,96.20370370370371,82.03703703703704
278,98.24074074074075,85.92592592592592,97.68518518518519,85.92592592592592,96.20370370370371,82.31481481481481
279,98.42592592592592,86.11111111111111,96.66666666666667,85.55555555555556,96.01851851851852,81.85185185185185
280,98.33333333333333,85.92592592592592,97.5,86.11111111111111,95.92592592592592,80.64814814814815
281,97.4074074074074,86.11111111111111,97.96296296296296,85.55555555555556,96.85185185185185,80.92592592592592
282,98.05555555555556,86.11111111111111,98.24074074074075,85.46296296296296,96.11111111111111,81.66666666666667
283,98.70370370370371,86.20370370370371,98.42592592592592,85.55555555555556,96.66666666666667,81.75925925925925
